Record,Type,Subpopulation,Indicator,Metric Category,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
2515,WSA9_Ecoregions,TPL,Lake_Habitat_Complexity,Physical,Fair,40,25.47880704,6.574935593,12.59217008,38.365444,3849.372862,1068.324331,1755.495649,5943.250075
2516,WSA9_Ecoregions,TPL,Lake_Habitat_Complexity,Physical,Poor,41,27.18632374,5.61532966,16.18047985,38.19216764,4107.34681,707.1448524,2721.368368,5493.325253
2517,WSA9_Ecoregions,TPL,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.07372277,0.065506539,0,0.202113227,11.13813642,9.584536657,0,29.92348307
2518,WSA9_Ecoregions,TPL,Lake_Habitat_Complexity,Physical,Total,150,100,0,100,100,15108.13617,2270.574627,10657.89168,19558.38066
2519,WSA9_Ecoregions,UMW,Lake_Habitat_Complexity,Physical,Good,58,37.87993688,6.973366058,24.21239055,51.5474832,9964.90945,1959.733083,6123.903187,13805.91571
2520,WSA9_Ecoregions,UMW,Lake_Habitat_Complexity,Physical,Fair,29,18.78448373,5.003687544,8.977436352,28.5915311,4941.552042,1271.746139,2448.975413,7434.128671
2521,WSA9_Ecoregions,UMW,Lake_Habitat_Complexity,Physical,Poor,58,43.33557939,7.801200567,28.04550725,58.62565154,11400.10148,2958.620852,5601.31117,17198.8918
2522,WSA9_Ecoregions,UMW,Lake_Habitat_Complexity,Physical,Total,145,100,0,100,100,26306.56298,3334.900442,19770.27822,32842.84773
2523,WSA9_Ecoregions,WMT,Lake_Habitat_Complexity,Physical,Good,78,58.69496306,8.101514886,42.81628567,74.57364046,4761.322874,1307.69958,2198.278795,7324.366953
2524,WSA9_Ecoregions,WMT,Lake_Habitat_Complexity,Physical,Fair,42,29.58704791,6.9896466,15.88759231,43.28650351,2400.09501,524.3195444,1372.447587,3427.742434
2525,WSA9_Ecoregions,WMT,Lake_Habitat_Complexity,Physical,Poor,46,10.58392325,3.038942832,4.627704743,16.54014175,858.5655943,195.3834269,475.6211143,1241.510074
2526,WSA9_Ecoregions,WMT,Lake_Habitat_Complexity,Physical,Not Assessed,3,1.134065782,0.608894362,0,2.327476802,91.99517418,46.67761911,0.508721846,183.4816265
2527,WSA9_Ecoregions,WMT,Lake_Habitat_Complexity,Physical,Total,169,100,0,100,100,8111.978653,1335.563532,5494.322232,10729.63507
2528,WSA9_Ecoregions,XER,Lake_Habitat_Complexity,Physical,Good,39,43.11379755,8.753295608,25.95765341,60.26994169,939.6684885,232.3716977,484.2283299,1395.108647
2529,WSA9_Ecoregions,XER,Lake_Habitat_Complexity,Physical,Fair,23,38.47806918,9.322534146,20.20623801,56.74990035,838.6324369,279.1771952,291.4551891,1385.809685
2530,WSA9_Ecoregions,XER,Lake_Habitat_Complexity,Physical,Poor,31,18.15567696,5.080666347,8.197753898,28.11360001,395.7043566,98.59645123,202.4588632,588.94985
2531,WSA9_Ecoregions,XER,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.252456312,0.223768078,0,0.691033686,5.502304477,4.797205128,0,14.90465376
2532,WSA9_Ecoregions,XER,Lake_Habitat_Complexity,Physical,Total,94,100,0,100,100,2179.507587,348.979118,1495.521084,2863.494089
2533,WSA9_by_Lake_Origin,CPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,27,18.46194719,4.797892654,9.058250382,27.86564399,3393.152983,777.3286254,1869.616873,4916.689093
2534,WSA9_by_Lake_Origin,CPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,27,40.33600155,8.504346791,23.66778812,57.00421497,7413.423004,2165.628801,3168.868551,11657.97746
2535,WSA9_by_Lake_Origin,CPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,41,41.04687607,7.729096681,25.89812495,56.1956272,7544.075855,1759.564389,4095.393023,10992.75869
2536,WSA9_by_Lake_Origin,CPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Not Assessed,3,0.155175195,0.087507807,0,0.326687345,28.51991561,15.25807644,0,58.42519591
2537,WSA9_by_Lake_Origin,CPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,98,100,0,100,100,18379.17176,2690.975356,13104.95698,23653.38654
2538,WSA9_by_Lake_Origin,CPL_NATURAL,Lake_Habitat_Complexity,Physical,Good,7,26.0754629,12.2410494,2.083446953,50.06747885,1707.732392,921.9911002,0,3514.801742
2539,WSA9_by_Lake_Origin,CPL_NATURAL,Lake_Habitat_Complexity,Physical,Fair,5,20.80038799,10.14665398,0.913311627,40.68746435,1362.257554,723.7672703,0,2780.815337
2540,WSA9_by_Lake_Origin,CPL_NATURAL,Lake_Habitat_Complexity,Physical,Poor,14,52.76611721,12.71732887,27.84061064,77.69162378,3455.754856,1133.884513,1233.382048,5678.127663
2541,WSA9_by_Lake_Origin,CPL_NATURAL,Lake_Habitat_Complexity,Physical,Not Assessed,2,0.358031905,0.252533729,0,0.852988919,23.44820043,14.42596088,0,51.72256419
2542,WSA9_by_Lake_Origin,CPL_NATURAL,Lake_Habitat_Complexity,Physical,Total,28,100,0,100,100,6549.193002,1514.696002,3580.44339,9517.942614
2543,WSA9_by_Lake_Origin,NAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,12,9.752743499,3.764486669,2.374485208,17.13100179,385.3541686,116.0998883,157.802569,612.9057682
2544,WSA9_by_Lake_Origin,NAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,14,60.77163829,9.434395746,42.28056241,79.26271417,2401.232448,612.6910189,1200.380117,3602.084779
2545,WSA9_by_Lake_Origin,NAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,8,29.47561821,9.229055059,11.38700268,47.56423374,1164.652013,441.3120839,299.6962229,2029.607803
2546,WSA9_by_Lake_Origin,NAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,34,100,0,100,100,3951.23863,714.1339428,2551.561822,5350.915438
2547,WSA9_by_Lake_Origin,NAP_NATURAL,Lake_Habitat_Complexity,Physical,Good,28,66.58511405,11.33030911,44.37811626,88.79211185,7778.99058,3524.687777,870.7294798,14687.25168
2548,WSA9_by_Lake_Origin,NAP_NATURAL,Lake_Habitat_Complexity,Physical,Fair,21,19.52031009,7.426982637,4.96369161,34.07692857,2280.514353,512.9423337,1275.165853,3285.862854
2549,WSA9_by_Lake_Origin,NAP_NATURAL,Lake_Habitat_Complexity,Physical,Poor,15,13.7013773,5.113334725,3.679425397,23.7233292,1600.701395,362.8808262,889.4680447,2311.934745
2550,WSA9_by_Lake_Origin,NAP_NATURAL,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.193198557,0.172740122,0,0.531762975,22.57095716,19.02678279,0,59.86276617
2551,WSA9_by_Lake_Origin,NAP_NATURAL,Lake_Habitat_Complexity,Physical,Total,65,100,0,100,100,11682.77729,3442.475117,4935.650039,18429.90453
2552,WSA9_by_Lake_Origin,NPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,4,14.93141239,8.931628802,0,32.43708316,189.8715928,125.4007176,0,435.6524829
2553,WSA9_by_Lake_Origin,NPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,6,17.64066701,8.458349347,1.062606923,34.2187271,224.3231555,114.7160185,0,449.1624203
2554,WSA9_by_Lake_Origin,NPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,23,65.8219037,10.22651375,45.77830507,85.86550233,837.0078712,190.7292464,463.1854174,1210.830325
2555,WSA9_by_Lake_Origin,NPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Not Assessed,1,1.606016904,1.511066774,0,4.567653359,20.42251461,18.52233675,0,56.72562755
2556,WSA9_by_Lake_Origin,NPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,34,100,0,100,100,1271.625134,236.4092901,808.2714399,1734.978828
2557,WSA9_by_Lake_Origin,NPL_NATURAL,Lake_Habitat_Complexity,Physical,Good,8,28.58676019,10.81997924,7.379990573,49.79352981,419.8965556,187.1720848,53.04601042,786.7471008
2558,WSA9_by_Lake_Origin,NPL_NATURAL,Lake_Habitat_Complexity,Physical,Fair,5,12.96763202,7.51660178,0,27.69990079,190.4750305,117.8634698,0,421.4831865
2559,WSA9_by_Lake_Origin,NPL_NATURAL,Lake_Habitat_Complexity,Physical,Poor,29,58.44560779,11.55620711,35.79585806,81.09535753,858.4781641,219.8001666,427.6777537,1289.278574
2560,WSA9_by_Lake_Origin,NPL_NATURAL,Lake_Habitat_Complexity,Physical,Total,42,100,0,100,100,1468.84975,284.0451386,912.1315085,2025.567992
2561,WSA9_by_Lake_Origin,SAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,36,29.38163708,6.446691029,16.74635485,42.01691932,2662.606479,553.7123744,1577.350167,3747.862791
2562,WSA9_by_Lake_Origin,SAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,16,25.42487347,7.87968589,9.980972916,40.86877402,2304.038833,834.8106181,667.8400878,3940.237579
2563,WSA9_by_Lake_Origin,SAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,35,44.62778311,8.534020348,27.90141058,61.35415563,4044.234298,1125.039218,1839.19795,6249.270647
2564,WSA9_by_Lake_Origin,SAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.565706343,0.49738923,0,1.540571319,51.26512757,44.23833291,0,137.9706668
2565,WSA9_by_Lake_Origin,SAP_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,88,100,0,100,100,9062.144738,1449.216221,6221.733139,11902.55634
2566,WSA9_by_Lake_Origin,SPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,23,20.20605686,9.723082521,1.1491653,39.26294842,1409.39526,715.9446693,6.169493645,2812.621027
2567,WSA9_by_Lake_Origin,SPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,21,46.85217244,14.38433457,18.65939475,75.04495014,3267.991882,1670.874167,0,6542.845072
2568,WSA9_by_Lake_Origin,SPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,31,32.83086576,10.49604804,12.25898963,53.40274189,2289.989923,584.5270375,1144.337982,3435.641865
2569,WSA9_by_Lake_Origin,SPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.110904938,0.10404603,0,0.31483141,7.735744506,6.873331457,0,21.20722662
2570,WSA9_by_Lake_Origin,SPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,76,100,0,100,100,6975.11281,1863.838544,3322.056391,10628.16923
2571,WSA9_by_Lake_Origin,SPL_NATURAL,Lake_Habitat_Complexity,Physical,Good,7,28.34403093,11.97033976,4.882596116,51.80546574,215.1306505,61.89619443,93.81633862,336.4449624
2572,WSA9_by_Lake_Origin,SPL_NATURAL,Lake_Habitat_Complexity,Physical,Fair,4,56.44371473,16.27144284,24.55227279,88.33515668,428.406711,243.0198376,0,904.7168402
2573,WSA9_by_Lake_Origin,SPL_NATURAL,Lake_Habitat_Complexity,Physical,Poor,3,15.21225434,8.857318885,0,32.57228035,115.4607184,57.69230984,2.385868887,228.5355678
2574,WSA9_by_Lake_Origin,SPL_NATURAL,Lake_Habitat_Complexity,Physical,Total,14,100,0,100,100,758.9980799,232.7552849,302.8061042,1215.190056
2575,WSA9_by_Lake_Origin,TPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,46,44.9980776,9.863202784,25.66655537,64.32959983,3692.333364,1091.717212,1552.606947,5832.059781
2576,WSA9_by_Lake_Origin,TPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,22,39.05160005,9.9741374,19.50264997,58.60055013,3204.39302,1041.792558,1162.517127,5246.268914
2577,WSA9_by_Lake_Origin,TPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,15,15.95032235,5.826926468,4.529756329,27.37088837,1308.809409,464.5173386,398.3721555,2219.246663
2578,WSA9_by_Lake_Origin,TPL_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,83,100,0,100,100,8205.535794,1475.311273,5313.978833,11097.09275
2579,WSA9_by_Lake_Origin,TPL_NATURAL,Lake_Habitat_Complexity,Physical,Good,22,49.95139237,13.42502409,23.63882867,76.26395607,3447.944998,1730.651088,55.93119616,6839.958799
2580,WSA9_by_Lake_Origin,TPL_NATURAL,Lake_Habitat_Complexity,Physical,Fair,18,9.34401249,3.745118014,2.003716064,16.68430892,644.9798413,197.6720854,257.5496732,1032.410009
2581,WSA9_by_Lake_Origin,TPL_NATURAL,Lake_Habitat_Complexity,Physical,Poor,26,40.54323369,11.44694777,18.10762833,62.97883904,2798.537401,509.6357158,1799.669753,3797.405049
2582,WSA9_by_Lake_Origin,TPL_NATURAL,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.161361455,0.149457538,0,0.454292847,11.13813642,9.580567715,0,29.91570409
2583,WSA9_by_Lake_Origin,TPL_NATURAL,Lake_Habitat_Complexity,Physical,Total,67,100,0,100,100,6902.600376,1752.614761,3467.538566,10337.66219
2584,WSA9_by_Lake_Origin,UMW_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,4,66.74627441,16.18192694,35.03028041,98.4622684,603.3831771,281.7144443,51.23301229,1155.533342
2585,WSA9_by_Lake_Origin,UMW_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,2,2.0998514,1.651203595,0,5.336150977,18.98255776,12.25013132,0,42.99237395
2586,WSA9_by_Lake_Origin,UMW_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,7,31.15387419,15.97066133,0,62.45579522,281.6295555,134.3733475,18.26263397,544.996477
2587,WSA9_by_Lake_Origin,UMW_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,13,100,0,100,100,903.9952904,272.8188302,369.2802089,1438.710372
2588,WSA9_by_Lake_Origin,UMW_NATURAL,Lake_Habitat_Complexity,Physical,Good,54,36.85267721,7.147684327,22.84347336,50.86188107,9361.526273,1941.091899,5557.05606,13165.99649
2589,WSA9_by_Lake_Origin,UMW_NATURAL,Lake_Habitat_Complexity,Physical,Fair,27,19.37823587,5.202816224,9.180903455,29.57556829,4922.569484,1271.107384,2431.24479,7413.894178
2590,WSA9_by_Lake_Origin,UMW_NATURAL,Lake_Habitat_Complexity,Physical,Poor,51,43.76908691,8.024315734,28.04171707,59.49645675,11118.47193,2953.069491,5330.562083,16906.38177
2591,WSA9_by_Lake_Origin,UMW_NATURAL,Lake_Habitat_Complexity,Physical,Total,132,100,0,100,100,25402.56769,3321.628318,18892.29581,31912.83956
2592,WSA9_by_Lake_Origin,WMT_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,19,13.30811557,3.829927805,5.80159501,20.81463613,269.0431017,53.37661183,164.4268649,373.6593385
2593,WSA9_by_Lake_Origin,WMT_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,21,50.21399536,10.74609138,29.15204328,71.27594744,1015.149665,357.7144516,314.0422229,1716.257107
2594,WSA9_by_Lake_Origin,WMT_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,36,36.47788907,9.603725627,17.65493273,55.30084542,737.4541022,192.25018,360.6506734,1114.257531
2595,WSA9_by_Lake_Origin,WMT_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,76,100,0,100,100,2021.646869,367.6709276,1301.025092,2742.268645
2596,WSA9_by_Lake_Origin,WMT_NATURAL,Lake_Habitat_Complexity,Physical,Good,59,73.76083819,7.557898435,58.94762946,88.57404692,4492.279772,1271.621634,1999.947167,6984.612378
2597,WSA9_by_Lake_Origin,WMT_NATURAL,Lake_Habitat_Complexity,Physical,Fair,21,22.740064,7.118718516,8.787632093,36.69249591,1384.945346,381.4950154,637.2288551,2132.661836
2598,WSA9_by_Lake_Origin,WMT_NATURAL,Lake_Habitat_Complexity,Physical,Poor,10,1.988586114,0.862166782,0.298770272,3.678401955,121.1114921,43.77445472,35.31513745,206.9078468
2599,WSA9_by_Lake_Origin,WMT_NATURAL,Lake_Habitat_Complexity,Physical,Not Assessed,3,1.5105117,0.838341949,0,3.153631727,91.99517418,46.66737026,0.528809222,183.4615391
2600,WSA9_by_Lake_Origin,WMT_NATURAL,Lake_Habitat_Complexity,Physical,Total,93,100,0,100,100,6090.331784,1283.634646,3574.45411,8606.209459
2601,WSA9_by_Lake_Origin,XER_MAN_MADE,Lake_Habitat_Complexity,Physical,Good,31,39.41367257,9.977770195,19.85760235,58.9697428,723.4043863,221.0436899,290.166715,1156.642058
2602,WSA9_by_Lake_Origin,XER_MAN_MADE,Lake_Habitat_Complexity,Physical,Fair,18,42.73217774,10.82776316,21.51015191,63.95420356,784.3127217,277.0660331,241.2732756,1327.352168
2603,WSA9_by_Lake_Origin,XER_MAN_MADE,Lake_Habitat_Complexity,Physical,Poor,24,17.55436435,5.879174223,6.03139462,29.07733409,322.1954044,96.52986963,133.0003365,511.3904723
2604,WSA9_by_Lake_Origin,XER_MAN_MADE,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.299785336,0.277207331,0,0.843101721,5.502304477,4.990197571,0,15.28291199
2605,WSA9_by_Lake_Origin,XER_MAN_MADE,Lake_Habitat_Complexity,Physical,Total,74,100,0,100,100,1835.414817,335.4335729,1177.977095,2492.852539
2606,WSA9_by_Lake_Origin,XER_NATURAL,Lake_Habitat_Complexity,Physical,Good,8,62.85052208,12.11380204,39.10790637,86.59313779,216.2641022,83.3454975,52.90992881,379.6182755
2607,WSA9_by_Lake_Origin,XER_NATURAL,Lake_Habitat_Complexity,Physical,Fair,5,15.78635764,7.26796717,1.541403746,30.03131153,54.31971523,20.85697917,13.44078723,95.19864323
2608,WSA9_by_Lake_Origin,XER_NATURAL,Lake_Habitat_Complexity,Physical,Poor,7,21.36312028,9.374913084,2.988628278,39.73761228,73.50895226,28.770269,17.12026119,129.8976433
2609,WSA9_by_Lake_Origin,XER_NATURAL,Lake_Habitat_Complexity,Physical,Total,20,100,0,100,100,344.0927697,78.00831767,191.1992765,496.9862628
2610,Std_Fed_Regions,Region_1,Lake_Habitat_Complexity,Physical,Good,28,22.66513389,3.93228174,14.9580033,30.37226447,1766.817402,293.9641009,1190.658351,2342.976452
2611,Std_Fed_Regions,Region_1,Lake_Habitat_Complexity,Physical,Fair,30,48.34966563,7.22348522,34.19189476,62.50743651,3769.00622,655.2927493,2484.656032,5053.356408
2612,Std_Fed_Regions,Region_1,Lake_Habitat_Complexity,Physical,Poor,15,28.69565513,7.029588901,14.91791406,42.4733962,2236.915215,601.7068938,1057.591374,3416.239056
2613,Std_Fed_Regions,Region_1,Lake_Habitat_Complexity,Physical,Not Assessed,1,0.289545352,0.252586054,0,0.784604921,22.57095716,19.55856147,0,60.90503324
2614,Std_Fed_Regions,Region_1,Lake_Habitat_Complexity,Physical,Total,74,100,0,100,100,7795.309794,642.2766359,6536.470719,9054.148869
2615,Std_Fed_Regions,Region_10,Lake_Habitat_Complexity,Physical,Good,48,55.7704179,9.357194348,37.43065398,74.11018181,1901.834791,591.5888888,742.3418755,3061.327707
2616,Std_Fed_Regions,Region_10,Lake_Habitat_Complexity,Physical,Fair,35,37.41583171,8.607604171,20.54523754,54.28642588,1275.92249,278.147399,730.7636059,1821.081375
2617,Std_Fed_Regions,Region_10,Lake_Habitat_Complexity,Physical,Poor,16,5.650364877,1.631549707,2.452586213,8.848143542,192.6838799,39.52640147,115.2135566,270.1542033
2618,Std_Fed_Regions,Region_10,Lake_Habitat_Complexity,Physical,Not Assessed,1,1.163385518,1.047671132,0,3.216783205,39.67277165,34.64467782,0,107.5750924
2619,Std_Fed_Regions,Region_10,Lake_Habitat_Complexity,Physical,Total,100,100,0,100,100,3410.113933,622.7215268,2189.602168,4630.625698
2620,Std_Fed_Regions,Region_2,Lake_Habitat_Complexity,Physical,Good,9,72.56258411,13.07982041,46.92660717,98.19856104,6352.328902,3486.82827,0,13186.38673
2621,Std_Fed_Regions,Region_2,Lake_Habitat_Complexity,Physical,Fair,6,16.23659953,9.297891265,0,34.46013154,1421.39674,618.8432643,208.4862295,2634.30725
2622,Std_Fed_Regions,Region_2,Lake_Habitat_Complexity,Physical,Poor,5,11.20081636,6.436527895,0,23.81617922,980.5503812,438.1134459,121.8638061,1839.236956
2623,Std_Fed_Regions,Region_2,Lake_Habitat_Complexity,Physical,Total,20,100,0,100,100,8754.276022,3479.290202,1934.992535,15573.55951
2624,Std_Fed_Regions,Region_3,Lake_Habitat_Complexity,Physical,Good,21,31.94480662,8.911108455,14.47935499,49.41025825,1918.313546,598.3474532,745.5740872,3091.053004
2625,Std_Fed_Regions,Region_3,Lake_Habitat_Complexity,Physical,Fair,15,36.04633729,10.53752982,15.39315836,56.69951621,2164.614046,818.8977955,559.6038594,3769.624232
2626,Std_Fed_Regions,Region_3,Lake_Habitat_Complexity,Physical,Poor,24,32.00885609,8.855985361,14.65144374,49.36626845,1922.159773,605.4678666,735.4645605,3108.854985
2627,Std_Fed_Regions,Region_3,Lake_Habitat_Complexity,Physical,Total,60,100,0,100,100,6005.087364,1111.561477,3826.466902,8183.707826
2628,Std_Fed_Regions,Region_4,Lake_Habitat_Complexity,Physical,Good,29,22.44477832,6.214150816,10.26526652,34.62429011,3549.237657,1018.41338,1553.18411,5545.291204
2629,Std_Fed_Regions,Region_4,Lake_Habitat_Complexity,Physical,Fair,19,23.39377076,6.070332026,11.49613862,35.29140291,3699.30373,1010.043161,1719.655511,5678.951949
2630,Std_Fed_Regions,Region_4,Lake_Habitat_Complexity,Physical,Poor,37,53.5575409,7.74330543,38.38094113,68.73414066,8469.160993,1941.877983,4663.150083,12275.1719
2631,Std_Fed_Regions,Region_4,Lake_Habitat_Complexity,Physical,Not Assessed,5,0.603910024,0.321311121,0,1.233668248,95.49749911,47.95461721,1.508176493,189.4868217
2632,Std_Fed_Regions,Region_4,Lake_Habitat_Complexity,Physical,Total,90,100,0,100,100,15813.19988,2221.624281,11458.8963,20167.50346
2633,Std_Fed_Regions,Region_5,Lake_Habitat_Complexity,Physical,Good,107,40.42492739,5.998649097,28.6677912,52.18206357,13474.24531,2142.579435,9274.866783,17673.62384
2634,Std_Fed_Regions,Region_5,Lake_Habitat_Complexity,Physical,Fair,52,21.62928453,4.647751008,12.51985994,30.73870912,7209.370665,1565.355672,4141.329925,10277.41141
2635,Std_Fed_Regions,Region_5,Lake_Habitat_Complexity,Physical,Poor,73,37.94578808,6.666188771,24.88029818,51.01127799,12647.91034,3046.925808,6676.045493,18619.77519
2636,Std_Fed_Regions,Region_5,Lake_Habitat_Complexity,Physical,Total,232,100,0,100,100,33331.52632,3626.960611,26222.81415,40440.23849
2637,Std_Fed_Regions,Region_6,Lake_Habitat_Complexity,Physical,Good,40,22.75176991,6.908112154,9.212118882,36.29142093,3459.511993,918.9058763,1658.48957,5260.534416
2638,Std_Fed_Regions,Region_6,Lake_Habitat_Complexity,Physical,Fair,30,51.48534537,11.02814966,29.87056921,73.10012153,7828.585228,3035.335111,1879.437728,13777.73273
2639,Std_Fed_Regions,Region_6,Lake_Habitat_Complexity,Physical,Poor,40,25.66113518,7.384968342,11.1868632,40.13540716,3901.894459,999.2853663,1943.331131,5860.457787
2640,Std_Fed_Regions,Region_6,Lake_Habitat_Complexity,Physical,Not Assessed,2,0.101749541,0.06844584,0,0.235900923,15.47148901,9.718588381,0,34.51957222
2641,Std_Fed_Regions,Region_6,Lake_Habitat_Complexity,Physical,Total,112,100,0,100,100,15205.46317,3202.960419,8927.776104,21483.15023
