Record,Type,Subpopulation,Indicator,Category,DiffEst.P,StdError.P,LCB95Pct.P,UCB95Pct.P,DiffEst.U,StdError.U,LCB95Pct.U,UCB95Pct.U,NResp_1,Estimate.P_1,StdError.P_1,LCB95Pct.P_1,UCB95Pct.P_1,Estimate.U_1,StdError.U_1,LCB95Pct.U_1,UCB95Pct.U_1,NResp_2,Estimate.P_2,StdError.P_2,LCB95Pct.P_2,UCB95Pct.P_2,Estimate.U_2,StdError.U_2,LCB95Pct.U_2,UCB95Pct.U_2,UB2-UB1,LB2-LB1
440,WSA9_Ecoregions,SAP,Lake_Drawdown_Exposure,Medium,-6.78579289,14.24628225,-34.70799301,21.13640723,-497.191375,740.8496805,-1949.230067,954.8473167,44,30.46245665,7.609856618,15.54741176,45.37750155,1443.974464,410.1437922,640.1074026,2247.841525,9,23.67666376,11.96696142,0.221850374,47.13147715,946.7830889,613.5487026,0,2149.316449,1.7539756,-15.32556139
441,WSA9_Ecoregions,SAP,Lake_Drawdown_Exposure,Large,7.357582447,4.157063655,-0.790112598,15.50527749,268.0370123,159.3762098,-44.33461886,580.4086435,17,3.531035586,1.214292228,1.151066552,5.911004621,167.3773483,49.19440809,70.9580802,263.7966164,10,10.88861803,4.112145936,2.828960098,18.94827597,435.4143606,157.770627,126.1896139,744.6391073,13.03727135,1.677893546
442,WSA9_Ecoregions,SAP,Lake_Drawdown_Exposure,Not Assessed,-0.471491123,1.419207185,-3.253086092,2.310103846,-31.85402523,59.25989382,-148.0012829,84.29323238,10,1.753503024,0.947008483,0,3.609605544,83.1191528,42.66071475,0,166.7326173,1,1.282011902,1.132504541,0,3.501680014,51.26512757,44.23831027,0,137.9706224,-0.10792553,0
443,WSA9_Ecoregions,SPL,Lake_Drawdown_Exposure,Small,-9.878696106,16.80975749,-42.82521537,23.06782316,1050.773749,1040.00286,-987.5943995,3089.141898,58,55.71578689,9.562932176,36.97278424,74.45878955,1753.891437,405.62798,958.8752053,2548.907669,34,45.83709079,14.71455551,16.99709194,74.67708963,2804.665187,992.4669785,859.4656528,4749.86472,0.21830008,-19.9756923
444,WSA9_Ecoregions,SPL,Lake_Drawdown_Exposure,Medium,5.970082612,19.47015047,-32.19071108,44.1308763,1266.634165,1570.18392,-1810.869767,4344.138096,42,30.33949766,9.328929956,12.05513094,48.62386439,955.0647694,346.5880069,275.7647585,1634.36478,17,36.30958028,17.06070506,2.871212809,69.74794774,2221.698934,1530.877605,0,5222.163905,21.12408335,-9.183918131
445,WSA9_Ecoregions,SPL,Lake_Drawdown_Exposure,Large,4.786068574,7.962086746,-10.81933469,20.39147184,677.3002085,291.2525993,106.4556034,1248.144814,19,12.94083385,5.934814047,1.308812069,24.57285564,407.3678028,196.1686829,22.88424945,791.8513562,33,17.72690243,6.550863057,4.88744677,30.56635809,1084.668011,263.9618014,567.3123872,1602.023635,5.99350245,3.578634701
446,WSA9_Ecoregions,SPL,Lake_Drawdown_Exposure,Not Assessed,-0.87745508,0.443036911,-1.74579147,-0.00911869,-23.86569949,13.24477215,-49.8249759,2.093576908,9,1.003881587,0.446598777,0.128564068,1.879199106,31.601444,12.34201234,7.411544312,55.79134369,1,0.126426507,0.120146932,0,0.361910166,7.735744506,6.896658873,0,21.25294751,-1.51728894,-0.128564068
447,WSA9_Ecoregions,TPL,Lake_Drawdown_Exposure,Small,21.38689124,13.34426465,-4.767386883,47.54116935,4331.029902,1084.684461,2205.087424,6456.97238,81,45.67668679,8.113067448,29.77536679,61.5780068,2800.650779,519.7926952,1781.875817,3819.425741,112,67.06357803,11.38052649,44.75815599,89.36900007,7131.680681,977.9131418,5215.006143,9048.355219,27.79099327,14.9827892
448,WSA9_Ecoregions,TPL,Lake_Drawdown_Exposure,Medium,-15.66044026,14.90757804,-44.87875632,13.5578758,116.5923102,1733.076468,-3280.175149,3513.35977,39,39.57491275,9.103974635,21.73145035,57.41837516,2426.522544,753.5897181,949.5138376,3903.531251,15,23.91447249,12.3334966,0,48.08768162,2543.114854,1668.989447,0,5814.274061,-9.33069354,-21.73145035
449,WSA9_Ecoregions,TPL,Lake_Drawdown_Exposure,Large,-4.488230458,6.602580513,-17.42905047,8.452589553,126.3246326,512.2025961,-877.5740085,1130.223274,12,13.40544119,5.376772418,2.8671609,23.94372149,821.9501448,325.9748351,183.0512081,1460.849082,9,8.917210735,3.832021372,1.406586858,16.42783461,948.2747774,395.0846824,173.923029,1722.626526,-7.51588688,-1.460574042
450,WSA9_Ecoregions,TPL,Lake_Drawdown_Exposure,Not Assessed,-1.238220515,0.752145364,-2.712398339,0.235957309,-71.20496158,43.82598935,-157.1023223,14.69239913,6,1.34295926,0.803130758,0,2.917066621,82.343098,47.82448975,0,176.0773755,1,0.104738744,0.09424714,0,0.289459744,11.13813642,9.584536657,0,29.92348307,-2.627606877,0
451,WSA9_Ecoregions,UMW,Lake_Drawdown_Exposure,Small,49.80585273,5.426712504,39.16969167,60.44201379,12620.2484,3276.145062,6199.122071,19041.37473,71,44.27394817,5.315627787,33.85550915,54.69238718,6954.264403,1071.769598,4853.634591,9054.894215,111,94.0798009,1.833543912,90.48612086,97.67348093,19574.5128,3266.21786,13172.84343,25976.18218,42.98109375,56.63061171
452,WSA9_Ecoregions,UMW,Lake_Drawdown_Exposure,Medium,-34.34291814,5.371082327,-44.87004606,-23.81579022,-5206.006116,928.4741243,-7025.781961,-3386.230272,58,38.03695492,5.293169966,27.66253242,48.41137742,5974.597988,904.9351109,4200.957762,7748.238214,13,3.694036779,1.469480074,0.813908758,6.5741648,768.5918713,284.8755989,210.2459574,1326.937785,-41.83721262,-26.84862366
453,WSA9_Ecoregions,UMW,Lake_Drawdown_Exposure,Large,-15.22185929,4.355753502,-23.75897928,-6.684739303,-2277.440275,740.0360287,-3727.884238,-826.9963113,16,17.44802162,4.233235853,9.151031807,25.74501143,2740.621983,712.88095,1343.400996,4137.842971,7,2.226162324,0.987579888,0.290541312,4.161783336,463.1817085,192.8544921,85.1938497,841.1695673,-21.58322809,-8.860490495
454,WSA9_Ecoregions,UMW,Lake_Drawdown_Exposure,Not Assessed,NA,NA,NA,NA,NA,NA,NA,NA,1,0.241075295,0.196310663,0,0.625837124,37.8665425,30.63282172,0,97.90576981,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
455,WSA9_Ecoregions,WMT,Lake_Drawdown_Exposure,Small,43.43733435,9.798565286,24.23249929,62.64216941,2693.686176,1282.753209,179.5360857,5207.836266,46,32.00710793,7.140778871,18.01143853,46.00277734,1324.890995,316.0855673,705.3746668,1944.407323,91,75.44444229,6.82822204,62.06137301,88.82751156,4018.577171,1252.681647,1563.366258,6473.788083,42.82473422,44.04993448
456,WSA9_Ecoregions,WMT,Lake_Drawdown_Exposure,Medium,-25.61327025,9.302056856,-43.84496667,-7.381573829,-932.9112117,497.2221249,-1907.448669,41.6262453,49,36.33752523,8.547726322,19.58428949,53.09076097,1504.142769,472.7948722,577.4818473,2430.80369,17,10.72425498,3.755651765,3.363312785,18.08519718,571.2315572,156.6843053,264.1359618,878.3271526,-35.00556379,-16.22097671
457,WSA9_Ecoregions,WMT,Lake_Drawdown_Exposure,Large,-7.362059558,7.936826791,-22.91795422,8.193835102,-152.2025182,353.5555475,-845.1586578,540.7536214,41,20.21106574,6.821785782,6.840611298,33.58152018,836.6097634,312.5717028,223.9804833,1449.239043,40,12.84900618,4.323198244,4.375693326,21.32231904,684.4072452,171.6890728,347.902846,1020.911644,-12.25920114,-2.464917972
458,WSA9_Ecoregions,WMT,Lake_Drawdown_Exposure,Not Assessed,-10.46200455,4.828115239,-19.92493653,-0.999072564,-421.3989812,208.8973019,-830.8301694,-11.96779295,18,11.44430109,4.786467342,2.062997489,20.8256047,473.7213837,206.5393973,68.91160364,878.5311638,2,0.982296547,0.632793127,0,2.222548286,52.32240253,31.29792515,0,113.6652086,-18.60305641,-2.062997489
459,WSA9_Ecoregions,XER,Lake_Drawdown_Exposure,Small,20.84540447,7.563007015,6.022183102,35.66862583,1145.364741,331.1616482,496.2998371,1794.429644,32,59.85402166,7.161125984,45.81847264,73.88957068,469.3656931,100.9473326,271.5125569,667.2188293,53,80.69942612,4.55030895,71.78098446,89.61786779,1614.730434,348.8579727,930.9813715,2298.479496,15.72829711,25.96251182
460,WSA9_Ecoregions,XER,Lake_Drawdown_Exposure,Medium,-2.691737673,3.689835136,-9.923681649,4.540206304,32.59757541,40.04224467,-45.883782,111.0789328,7,7.105660166,3.19197268,0.849508673,13.36181166,55.7214539,23.71513858,9.240636387,102.2022714,8,4.413922493,1.799909777,0.886164154,7.941680832,88.31902931,31.90080543,25.79459959,150.843459,-5.420130828,0.036655481
461,WSA9_Ecoregions,XER,Lake_Drawdown_Exposure,Large,-17.14328347,6.509206866,-29.90109449,-4.38547244,43.35036088,63.17163534,-80.46376923,167.164491,41,31.75494603,6.238441376,19.52782561,43.98206645,249.0172229,43.28952383,164.1713153,333.8631305,30,14.61166256,3.696001564,7.367632612,21.85569252,292.3675838,56.70500662,181.2278131,403.5073545,-22.12637393,-12.160193
462,WSA9_Ecoregions,XER,Lake_Drawdown_Exposure,Not Assessed,-1.010383328,0.638070229,-2.260977996,0.240211339,-4.577378923,6.432484206,-17.1848163,8.030058452,5,1.285372147,0.589429732,0.1301111,2.440633193,10.0796834,4.285317313,1.680615804,18.478751,1,0.274988818,0.244348537,0,0.753903151,5.502304477,4.797177147,0,14.90459891,-1.686730042,-0.1301111
463,National,National,Microcystin_Risk_Index,Low,9.459294265,3.907229594,1.801264982,17.11732355,15493.06011,3011.206953,9591.202936,21394.91729,318,29.1794223,2.44636892,24.38462732,33.97421727,14457.13929,1312.363294,11884.9545,17029.32408,440,38.63871656,3.320681059,32.13030128,45.14713184,29950.19941,2862.811219,24339.19252,35561.20629,11.17291457,7.74567396
464,National,National,Microcystin_Risk_Index,Moderate,-0.27835588,0.614920849,-1.483578597,0.926866837,-6.313764372,337.5867349,-667.9716064,655.3440776,5,0.74889566,0.563898581,0,1.85411657,371.0453471,279.6765263,0,919.2012659,7,0.47053978,0.244996353,0,0.950723809,364.7315827,188.944519,0,735.056035,-0.903392761,0
465,National,National,Microcystin_Risk_Index,High,0.347580645,0.266912777,-0.175558785,0.870720074,326.5889446,206.4221809,-77.99109555,731.1689848,7,0.204403885,0.103509554,0.001528887,0.407278883,101.2732674,50.86835679,1.573120136,200.9734147,8,0.55198453,0.280433502,0.002344966,1.101624093,427.862212,216.3225588,3.877787812,851.8466363,0.69434521,0.000816079
466,National,National,Microcystin_Risk_Index,Not Detected,-10.54517532,3.950027783,-18.28708751,-2.803263128,11366.39546,4799.334487,1959.87271,20772.9182,698,69.86727816,2.463970366,65.03798498,74.69657133,34616.20871,2135.076065,30431.53652,38800.8809,493,59.32210284,3.367024136,52.72285679,65.92134888,45982.60417,4516.284258,37130.84968,54834.35865,-8.77522245,-12.31512819
467,National,National,Microcystin_Risk_Index,Not Assessed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.01665629,0.715247026,0,2.418514701,788.0452905,556.6496576,0,1879.058571,#VALUE!,#VALUE!
468,Lake_Origin,MAN_MADE,Microcystin_Risk_Index,Low,15.95926556,5.824604355,4.543250796,27.37528032,8511.489762,2306.960492,3989.930284,13033.04924,146,30.8391581,3.780146016,23.43020805,38.24810815,6268.0494,856.7081013,4588.932376,7947.166424,249,46.79842365,4.707770108,37.57136379,56.02548351,14779.53916,2230.543391,10407.75445,19151.32387,17.77737536,14.14115574
469,Lake_Origin,MAN_MADE,Microcystin_Risk_Index,Moderate,0.722764772,0.566989088,-0.38851342,1.834042964,230.7515884,178.9496797,-119.9833389,581.4865157,2,0.022149838,0.014179832,0,0.049941798,4.5019478,2.863422889,0,10.11415354,3,0.74491461,0.566811748,0,1.855845223,235.2535362,178.926769,0,585.9435594,1.805903425,0
470,Lake_Origin,MAN_MADE,Microcystin_Risk_Index,High,0.072813752,0.067419646,-0.059326325,0.20495383,26.71162607,19.83991863,-12.1738999,65.59715204,1,0.03301362,0.02878527,0,0.089431713,6.7100082,5.831141299,0,18.13883513,3,0.105827373,0.060965702,0,0.225317954,33.42163427,18.96365372,0,70.58971258,0.135886241,0
471,Lake_Origin,MAN_MADE,Microcystin_Risk_Index,Not Detected,-17.32417783,5.820536827,-28.73222038,-5.916135274,2307.550539,2089.833842,-1788.448526,6403.549603,437,69.10567844,3.780546111,61.69594422,76.51541266,14045.70789,1287.987662,11521.29846,16570.11732,270,51.78150062,4.67442511,42.61979575,60.94320548,16353.25843,1694.13272,13032.81932,19673.69755,-15.57220718,-19.07614847
472,Lake_Origin,MAN_MADE,Microcystin_Risk_Index,Not Assessed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.569333746,0.514758029,0,1.578240943,179.8028595,162.3037263,0,497.9123177,#VALUE!,#VALUE!
473,Lake_Origin,NATURAL,Microcystin_Risk_Index,Low,4.966941289,4.863637098,-4.565612257,14.49949484,6981.570353,1920.358755,3217.736356,10745.40435,172,28.06145956,3.206526828,21.77678246,34.34613666,8189.089893,993.1044188,6242.640999,10135.53879,191,33.02840085,4.173203897,24.84907151,41.20773018,15170.66025,1785.721478,11670.71046,18670.61003,6.86159352,3.07228905
474,Lake_Origin,NATURAL,Microcystin_Risk_Index,Moderate,-0.974140327,0.97597485,-2.887015883,0.938735229,-237.0653528,288.6664108,-802.8411216,328.710416,3,1.256030024,0.967458676,0,3.152214185,366.5433993,282.8381572,0,920.8960009,4,0.281889697,0.128649211,0.029741877,0.534037517,129.4780465,57.71372076,16.36123241,242.5948606,-2.618176668,0.029741877
475,Lake_Origin,NATURAL,Microcystin_Risk_Index,High,0.534707023,0.440843779,-0.329330907,1.398744953,299.8773186,203.1258692,-98.24206933,697.9967065,6,0.324038826,0.178743858,0,0.674370349,94.5632592,51.57030791,0,195.6392054,5,0.858745849,0.474689899,0,1.789120955,394.4405778,215.9890385,0,817.7713142,1.114750606,0
476,Lake_Origin,NATURAL,Microcystin_Risk_Index,Not Detected,-5.851726872,4.933974598,-15.52213939,3.818685641,9096.84822,4259.208401,748.953152,17444.74329,258,70.35847159,3.250089867,63.98841251,76.72853068,20532.49751,1719.166452,17162.99318,23902.00184,223,64.50674472,4.324204458,56.03145972,72.98202972,29629.34573,4226.65257,21345.25892,37913.43255,-3.74650096,-7.95695279
477,Lake_Origin,NATURAL,Microcystin_Risk_Index,Not Assessed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.324218887,1.129611201,0,3.538216157,608.242431,521.4200917,0,1630.207032,#VALUE!,#VALUE!
478,WSA3_Ecoregions,EHIGH,Microcystin_Risk_Index,Low,11.12853908,6.119687514,-0.86582804,23.12290621,2236.950351,636.7159035,989.010112,3484.89059,52,16.37629048,3.647572437,9.227179877,23.52540109,1623.895262,359.777154,918.7449974,2329.045526,63,27.50482957,5.066683624,17.57431215,37.43534699,3860.845613,544.4823852,2793.679748,4928.011478,13.9099459,8.347132273
479,WSA3_Ecoregions,EHIGH,Microcystin_Risk_Index,Not Detected,-11.21249186,6.1239223,-23.21515902,0.790175291,1872.102473,2166.1256,-2373.42569,6117.630636,157,83.62370952,3.647572437,76.47459891,90.77282012,8292.240895,1021.623965,6289.894718,10294.58707,104,72.41121765,5.07179771,62.4706768,82.3517585,10164.34337,1935.835706,6370.175105,13958.51163,-8.42106162,-14.00392211
480,WSA3_Ecoregions,EHIGH,Microcystin_Risk_Index,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.083952778,0.075917649,0,0.232748635,11.78442915,10.48199081,0,32.32875362,#VALUE!,#VALUE!
481,WSA3_Ecoregions,PLNLOW,Microcystin_Risk_Index,Low,8.999934131,5.03982279,-0.877937025,18.87780529,12738.41209,2920.931204,7013.492132,18463.33205,245,35.83932883,3.227055465,29.51441634,42.16424131,12438.39083,1256.565631,9975.567451,14901.21421,320,44.83926296,4.29655489,36.41817012,53.2603558,25176.80292,2797.384659,19694.02974,30659.57611,11.09611449,6.90375378
482,WSA3_Ecoregions,PLNLOW,Microcystin_Risk_Index,Moderate,-0.449516141,0.87312099,-2.160801836,1.261769553,-24.69392981,337.5113779,-686.2040749,636.8162152,4,1.061906549,0.804656095,0,2.639003516,368.5450904,279.6766242,0,916.7012011,6,0.612390408,0.338579118,0,1.275993285,343.8511606,188.8158453,0,713.923417,-1.363010231,0
483,WSA3_Ecoregions,PLNLOW,Microcystin_Risk_Index,High,0.449220738,0.369531042,-0.275046796,1.173488272,314.8045155,206.4038746,-89.73964501,719.348676,7,0.291803496,0.148267865,0.00120382,0.582403173,101.2732674,50.86346145,1.582714827,200.96382,7,0.741024235,0.387617063,0,1.500739718,416.0777829,216.0692418,0,839.5657149,0.918336545,-0.00120382
484,WSA3_Ecoregions,PLNLOW,Microcystin_Risk_Index,Not Detected,-10.40312789,5.081197001,-20.36209101,-0.444164769,7626.462055,4024.335532,-261.0906489,15514.01476,324,62.80696113,3.249012955,56.43901275,69.17490951,21797.77231,1739.086665,18389.22508,25206.31954,205,52.40383324,4.355581871,43.86704964,60.94061684,29424.23436,3868.071427,21842.95368,37005.51505,-8.23429267,-12.57196311
485,WSA3_Ecoregions,PLNLOW,Microcystin_Risk_Index,Not Assessed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.403489161,0.986644241,0,3.337276338,788.0452905,556.7119478,0,1879.180658,#VALUE!,#VALUE!
486,WSA3_Ecoregions,WMTNS,Microcystin_Risk_Index,Low,4.434167096,4.635248464,-4.650752952,13.51908715,517.6976698,268.9921819,-9.517318787,1044.912658,21,8.019686656,3.158403683,1.829329188,14.21004412,394.8531993,157.2374854,86.67339085,703.0330078,57,12.45385375,3.593318237,5.411079423,19.49662808,912.5508691,228.0655362,465.5506321,1359.551106,5.28658396,3.581750235
487,WSA3_Ecoregions,WMTNS,Microcystin_Risk_Index,Moderate,0.23417975,0.261380861,-0.278117323,0.746476824,18.38016544,18.600782,-18.07669738,54.83702825,1,0.050781595,0.045300979,0,0.139569882,2.5002567,2.202721672,0,6.817511846,1,0.284961346,0.257425282,0,0.789505627,20.88042214,18.46989736,0,57.08075576,0.649935745,0
488,WSA3_Ecoregions,WMTNS,Microcystin_Risk_Index,Not Detected,-4.668346847,4.655885692,-13.79371512,4.457021425,1867.830927,1414.683175,-904.8971457,4640.559,217,91.92953175,3.159770466,85.73649544,98.12256806,4526.195508,674.6802352,3203.846546,5848.54447,184,87.2611849,3.618707454,80.16864862,94.35372118,6394.026435,1283.348718,3878.709168,8909.343703,-3.76884688,-5.56784682
489,WSA9_Ecoregions,CPL,Microcystin_Risk_Index,Low,6.217349722,9.377487823,-12.16218868,24.59688812,4346.323254,1559.187501,1290.371906,7402.274601,38,34.61309545,7.435808347,20.03917889,49.187012,2426.118523,581.4561792,1286.485353,3565.751693,56,40.83044517,7.111612735,26.89194034,54.76895,6772.441777,1583.769248,3668.311091,9876.572463,5.581938,6.85276145
490,WSA9_Ecoregions,CPL,Microcystin_Risk_Index,Not Detected,-7.391081147,9.357558361,-25.73155852,10.94939622,5036.48742,1515.606589,2065.953091,8007.02175,64,65.38690455,7.435808347,50.812988,79.96082111,4583.131854,708.4153135,3194.663353,5971.600354,58,57.9958234,7.085312718,44.10886566,71.88278115,9619.619274,1455.294335,6767.294791,12471.94376,-8.07803996,-6.70412234
491,WSA9_Ecoregions,CPL,Microcystin_Risk_Index,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.089716082,0.083685281,0,0.253736219,14.88097767,13.70330302,0,41.73895805,#VALUE!,#VALUE!
492,WSA9_Ecoregions,CPL,Microcystin_Risk_Index,Not Assessed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.084015343,0.979249092,0,3.003308294,179.8028595,161.8622428,0,497.0470259,#VALUE!,#VALUE!
493,WSA9_Ecoregions,NAP,Microcystin_Risk_Index,Low,15.74212055,6.744341423,2.52345426,28.96078684,2007.502957,508.7828678,1010.30686,3004.699054,22,8.879145514,2.615351832,3.753150116,14.00514091,464.021742,116.1501718,236.3715885,691.6718955,25,24.62126606,6.242793744,12.38561516,36.85691697,2471.524699,497.2957959,1496.842849,3446.206548,22.85177606,8.632465044
494,WSA9_Ecoregions,NAP,Microcystin_Risk_Index,Not Detected,-15.74212055,6.744341423,-28.96078684,-2.52345426,2804.694732,1964.889923,-1046.418751,6655.808215,71,91.12085449,2.615351832,85.99485909,96.24684988,4761.951199,728.925374,3333.283719,6190.61868,65,75.37873394,6.242793744,63.14308303,87.61438484,7566.645931,1825.93691,3987.87535,11145.41651,-8.63246504,-22.85177606
495,WSA9_Ecoregions,NPL,Microcystin_Risk_Index,Low,9.113371585,10.60443495,-11.67093899,29.89768216,-288.7848166,612.6855411,-1489.626411,912.0567779,33,71.74237818,8.611121342,54.86489049,88.61986588,1908.328657,547.4688076,835.3095113,2981.347802,56,80.85574977,6.735835668,67.65375445,94.05774508,1619.54384,289.1762461,1052.768813,2186.318868,5.4378792,12.78886396
496,WSA9_Ecoregions,NPL,Microcystin_Risk_Index,High,5.944587247,3.974393992,-1.845081837,13.73425633,104.5048839,76.6279473,-45.68313307,254.6929008,2,2.217061465,1.731108066,0,5.609970929,58.9732601,44.25651278,0,145.7144312,3,8.161648713,5.617362821,0,19.17147753,163.478144,118.2966801,0,395.3353764,13.5615066,0
497,WSA9_Ecoregions,NPL,Microcystin_Risk_Index,Not Detected,-14.30805598,9.112539678,-32.16830555,3.5521936,-452.7429922,223.7986315,-891.3802497,-14.10573477,29,25.2906575,8.18864723,9.241203846,41.34011115,672.7249316,211.1809478,258.8178797,1086.631984,12,10.98260152,4.113055872,2.921160145,19.0440429,219.9819394,77.21932027,68.63485273,371.329026,-22.29606825,-6.320043701
